,date,NVDA open,AMD open,INTC open,ATVI open,EA open,Curde oil,Gold,Nasdaq index,ETH-USD open,BTC-USD open
746,29-Oct-18,51.0,18.21,46.5,70.34,95.78,67.55,1224.5,7272.42,205.17,6492.35
747,26-Oct-18,49.58,18.49,45.59,68.25,95.93,66.95,1234.3,7125.18,202.34,6468.44
748,25-Oct-18,48.87,17.92,43.54,68.02,97.86,66.36,1238.6,7197.49,203.87,6484.65
749,24-Oct-18,54.88,25.04,44.16,69.13,98.81,66.17,1231.6,7423.21,204.13,6478.89
750,23-Oct-18,55.11,24.18,44.18,67.79,99.41,69.55,1224.8,7328.55,204.02,6472.36
751,22-Oct-18,57.82,24.46,44.5,70.1,102.81,69.41,1224.5,7486.74,205.17,6486.05
752,19-Oct-18,60.44,27.03,45.02,72.2,106.3,68.68,1225.3,7530.16,203.26,6478.07
753,18-Oct-18,61.47,27.08,45.65,73.97,107.34,70.03,1226.5,7616.47,207.4,6542.33
754,17-Oct-18,62.08,28.41,46.0,77.35,107.76,72.17,1225.9,7669.26,210.22,6590.52
755,16-Oct-18,59.98,26.63,44.9,76.48,106.76,71.72,1227.1,7501.78,209.63,6601.41
756,15-Oct-18,61.5,26.38,44.63,75.54,105.45,71.85,1222.4,7473.33,195.27,6292.64
757,12-Oct-18,61.38,26.77,45.27,78.4,106.96,70.99,1221.6,7507.84,188.71,6239.25
758,11-Oct-18,60.54,24.74,45.15,73.8,104.45,72.68,1198.1,7388.07,225.61,6586.74
759,10-Oct-18,65.32,27.38,46.06,77.47,108.67,74.66,1189.3,7694.08,227.62,6640.29
760,9-Oct-18,66.24,26.15,47.18,76.88,110.8,74.21,1185.6,7728.51,229.71,6653.08
761,8-Oct-18,66.63,26.73,46.96,79.02,112.82,74.4,1201.0,7747.1,226.51,6600.19
762,5-Oct-18,69.57,28.07,48.23,80.25,114.4,74.67,1197.1,7874.76,222.27,6574.15
763,4-Oct-18,71.32,27.99,48.84,82.5,116.39,76.18,1199.3,7993.33,220.45,6497.91
764,3-Oct-18,72.33,29.04,48.62,83.82,117.49,75.12,1202.6,8034.65,226.41,6553.86
765,2-Oct-18,72.06,30.73,47.51,83.02,117.5,75.42,1193.0,8024.47,231.1,6593.24
766,1-Oct-18,71.04,30.69,46.79,84.18,121.15,73.29,1191.6,8091.5,233.22,6619.85
767,28-Sep-18,68.18,32.24,45.62,82.76,119.09,72.18,1181.7,8024.5,229.04,6678.75
768,27-Sep-18,67.08,31.86,45.91,81.94,118.4,72.01,1194.6,8021.22,215.44,6495.29
769,26-Sep-18,67.15,32.4,46.04,81.11,116.87,72.09,1194.0,8011.68,218.65,6452.79
770,25-Sep-18,67.09,33.18,46.22,80.92,115.21,72.25,1202.1,8001.59,228.33,6603.64
771,24-Sep-18,65.55,31.13,46.31,79.7,114.72,71.14,1199.3,7939.38,244.84,6704.77
772,21-Sep-18,66.69,31.19,47.12,81.33,114.12,70.2,1196.2,8041.69,225.25,6513.87
773,20-Sep-18,66.76,32.1,46.78,79.91,113.42,71.39,1206.2,7993.53,210.29,6398.85
774,19-Sep-18,67.57,31.52,46.09,79.93,112.99,69.71,1202.2,7962.55,209.47,6371.85
775,18-Sep-18,68.52,32.99,45.58,78.82,112.83,68.8,1198.7,7903.57,197.1,6280.91
776,17-Sep-18,68.85,31.75,45.29,81.49,114.38,68.93,1199.7,7992.21,221.58,6514.06
777,14-Sep-18,68.75,31.43,45.78,80.5,114.41,68.79,1195.0,8026.16,212.67,6515.41
778,13-Sep-18,67.71,33.16,45.68,80.59,113.75,70.24,1203.4,7999.93,183.68,6354.24
779,12-Sep-18,67.8,29.91,44.56,79.7,112.01,69.89,1205.0,7958.87,185.42,6317.01
780,11-Sep-18,68.21,30.02,46.0,74.88,112.29,67.53,1190.4,7894.87,198.18,6331.88
781,10-Sep-18,68.19,28.15,46.56,73.88,115.25,67.82,1193.0,7939.57,197.85,6301.57
782,7-Sep-18,67.25,26.96,46.91,71.83,112.74,67.88,1198.3,7878.79,229.54,6528.92
783,6-Sep-18,69.44,28.12,47.76,71.63,111.85,68.64,1202.0,7998.27,231.65,6755.14
784,5-Sep-18,70.75,29.41,47.75,72.93,112.98,69.43,1192.5,8073.53,286.05,7361.46
785,4-Sep-18,70.04,25.62,48.38,72.13,113.72,70.12,1193.8,8087.95,289.3,7263.0
786,31-Aug-18,69.25,24.89,47.96,71.52,115.13,70.06,1207.1,8079.31,284.12,6973.97
787,30-Aug-18,69.31,25.29,48.52,74.4,120.6,69.71,1205.4,8094.2,289.75,7043.76
788,29-Aug-18,68.48,24.36,48.7,73.94,127.56,68.54,1205.2,8044.34,296.16,7091.71
789,28-Aug-18,68.92,25.51,48.55,74.25,129.61,68.93,1209.7,8039.01,286.65,6891.08
790,27-Aug-18,68.36,24.94,48.0,74.87,130.29,68.57,1210.3,7989.64,275.35,6710.8
791,24-Aug-18,66.79,22.91,47.29,71.71,126.89,67.9,1185.3,7907.81,278.11,6551.52
792,23-Aug-18,65.32,21.19,46.86,71.56,127.63,68.07,1189.3,7886.47,271.75,6371.34
793,22-Aug-18,63.0,20.28,47.25,69.58,126.06,66.08,1194.7,7844.04,281.97,6486.25
794,21-Aug-18,62.13,19.98,46.66,69.27,128.54,66.62,1189.8,7840.09,273.33,6301.07
795,20-Aug-18,60.79,19.79,47.05,69.21,127.08,65.91,1184.8,7834.37,301.38,6500.51
796,17-Aug-18,63.24,19.12,47.0,69.51,128.81,65.47,1174.7,7786.64,287.68,6340.91
797,16-Aug-18,65.47,19.86,47.75,69.68,129.97,64.95,1173.2,7826.95,282.74,6294.23
798,15-Aug-18,65.57,19.86,47.78,70.39,129.82,66.62,1187.8,7810.02,280.39,6221.42
799,14-Aug-18,65.1,19.97,48.67,71.05,131.0,67.42,1193.1,7847.88,286.36,6287.66
800,13-Aug-18,63.78,19.16,48.92,70.61,131.41,67.78,1207.0,7848.0,320.21,6341.36
801,10-Aug-18,63.29,19.09,48.51,70.1,128.2,66.74,1212.5,7834.71,365.78,6571.42
802,9-Aug-18,64.79,19.58,49.86,70.02,128.5,66.79,1214.5,7886.52,356.97,6305.56
803,8-Aug-18,64.25,19.46,49.6,70.07,128.13,69.09,1212.0,7880.0,379.89,6746.85
804,7-Aug-18,64.0,19.53,49.43,70.57,130.16,68.9,1207.8,7878.62,406.8,6958.32
805,6-Aug-18,62.9,18.89,48.77,71.16,130.02,68.65,1214.4,7809.54,410.57,7062.94
806,3-Aug-18,62.9,18.94,49.5,74.5,131.01,68.99,1206.5,7819.23,412.57,7562.14
807,2-Aug-18,60.9,18.17,48.5,73.65,126.77,67.86,1214.7,7659.52,420.81,7634.19
808,1-Aug-18,61.53,18.34,48.06,73.77,130.25,68.43,1222.9,7701.82,433.87,7769.04
809,31-Jul-18,60.93,19.35,48.24,72.91,127.45,70.05,1220.4,7654.59,457.24,8181.2
810,30-Jul-18,63.15,19.4,47.63,75.37,133.45,69.01,1222.5,7735.27,466.83,8221.58
811,27-Jul-18,64.08,19.07,48.76,77.08,134.94,69.58,1222.6,7889.75,464.01,7950.4
812,26-Jul-18,62.76,17.16,52.45,79.39,148.0,69.38,1227.8,7848.04,472.33,8176.85
813,25-Jul-18,62.27,16.3,52.21,78.6,144.91,68.77,1231.4,7839.09,479.91,8379.66
814,24-Jul-18,62.84,16.75,52.76,80.1,147.5,67.8,1223.9,7914.35,451.14,7716.51
815,23-Jul-18,62.46,16.47,51.77,79.5,146.51,68.17,1222.0,7806.93,459.44,7414.71
816,20-Jul-18,62.98,16.66,51.83,80.94,148.19,69.39,1229.5,7843.08,469.31,7467.4
817,19-Jul-18,62.74,16.71,51.6,81.02,148.12,69.0,1227.2,7829.8,480.63,7378.2
818,18-Jul-18,63.35,16.94,51.87,80.75,149.06,67.61,1226.7,7859.43,500.84,7315.32
819,17-Jul-18,61.55,16.5,51.05,79.16,145.6,68.03,1225.7,7751.97,480.08,6739.65
820,16-Jul-18,62.05,16.42,52.15,81.61,148.95,70.52,1242.7,7831.74,450.42,6357.01
821,13-Jul-18,62.99,16.68,52.4,81.4,148.7,70.38,1244.7,7827.62,430.74,6235.03
822,12-Jul-18,62.34,16.41,52.05,79.29,146.93,70.6,1240.9,7752.71,446.5,6396.78
823,11-Jul-18,62.38,16.15,51.69,75.35,143.04,74.2,1253.2,7698.51,434.52,6330.77
824,10-Jul-18,62.44,16.59,52.1,77.0,144.41,74.04,1256.2,7770.63,476.16,6739.21
825,9-Jul-18,62.58,16.73,51.64,77.7,145.55,73.87,1258.2,7731.74,488.88,6775.08
826,6-Jul-18,60.44,15.52,50.77,76.2,143.06,73.16,1255.5,7595.93,474.36,6638.69
827,5-Jul-18,59.77,15.13,49.98,76.51,142.58,74.35,1255.5,7550.66,467.29,6599.71
828,3-Jul-18,60.91,15.21,50.58,77.68,143.78,73.985,1252.7,7593.63,475.39,6596.66
829,2-Jul-18,58.52,14.8,49.04,75.36,140.49,73.62,1249.9,7451.9,453.82,6380.38
830,29-Jun-18,60.87,15.41,49.53,76.44,141.76,73.33,1250.3,7544.13,422.59,5898.13
831,28-Jun-18,58.83,14.85,48.58,74.0,138.18,72.27,1251.7,7438.11,442.29,6153.16
832,27-Jun-18,60.94,15.65,49.34,75.77,140.73,70.68,1255.5,7586.33,432.24,6084.4
833,26-Jun-18,60.92,15.32,49.95,75.32,141.45,68.21,1267.2,7553.74,460.73,6253.55
834,25-Jun-18,61.66,15.64,51.17,75.19,140.73,68.75,1270.6,7631.12,455.94,6171.97
835,22-Jun-18,64.49,15.78,52.62,76.46,145.5,65.93,1268.1,7739.69,527.19,6737.88
836,21-Jun-18,65.9,16.65,54.38,77.17,144.13,65.34,1262.7,7800.3,536.45,6780.09
837,20-Jun-18,65.46,16.83,53.19,77.25,143.61,65.11,1274.4,7764.15,538.51,6770.76
838,19-Jun-18,65.23,16.85,52.14,76.64,143.13,65.82,1278.7,7658.47,519.02,6742.39
839,18-Jun-18,65.87,16.18,54.3,77.02,145.5,64.4,1280.7,7692.96,499.38,6510.07
840,15-Jun-18,66.15,16.06,55.17,77.66,144.29,66.62,1297.2,7725.03,520.48,6674.08
841,14-Jun-18,66.06,16.62,55.45,76.83,143.6,66.62,1297.2,7723.53,478.38,6342.75
842,13-Jun-18,65.66,15.81,54.98,76.04,140.86,66.01,1294.0,7713.9,498.02,6596.88
843,12-Jun-18,65.42,15.84,54.87,75.23,139.0,66.05,1297.8,7673.87,532.71,6905.82
844,11-Jun-18,65.44,15.21,54.8,74.25,139.08,65.56,1299.3,7647.24,524.86,6799.29
845,8-Jun-18,64.99,14.52,55.56,73.45,136.71,65.98,1295.3,7607.74,605.44,7685.14
846,7-Jun-18,66.25,15.83,56.92,74.79,137.42,65.07,1298.4,7697.41,607.69,7650.82
847,6-Jun-18,65.36,15.07,56.53,73.26,137.81,65.51,1296.1,7652.8,610.26,7625.97
848,5-Jun-18,66.25,14.85,56.9,72.79,135.32,64.94,1292.1,7621.36,593.41,7500.9
849,4-Jun-18,64.75,14.76,57.01,73.25,135.7,65.71,1293.9,7570.08,619.44,7722.53
850,1-Jun-18,63.5,13.98,55.84,71.42,132.08,67.07,1298.6,7487.66,578.67,7500.7
851,31-May-18,62.92,13.74,55.67,70.83,131.84,68.24,1301.0,7455.58,558.5,7406.15
852,30-May-18,62.49,13.48,55.89,70.92,132.15,66.85,1298.0,7428.41,566.83,7469.73
853,29-May-18,62.14,13.45,55.12,70.8,130.71,66.49,1298.7,7398.51,516.15,7129.46
854,25-May-18,62.05,13.4,54.8,70.66,131.77,70.65,1303.3,7422.2,602.14,7592.3
855,24-May-18,61.85,13.06,55.18,71.75,133.49,71.83,1303.7,7421.99,584.54,7561.12
856,23-May-18,60.07,12.93,54.0,70.73,131.28,72.11,1289.3,7335.03,646.67,8037.08
857,22-May-18,61.19,13.0,54.73,71.95,133.15,72.53,1291.7,7420.85,700.18,8419.87
858,21-May-18,62.47,13.25,54.36,72.5,132.71,71.47,1287.4,7406.34,717.19,8522.33
859,18-May-18,62.45,13.06,54.53,71.52,130.74,71.6,1285.2,7364.34,672.1,8091.83
860,17-May-18,61.52,12.79,54.55,70.3,129.91,71.56,1291.3,7379.58,708.72,8370.05
861,16-May-18,61.0,12.64,54.17,71.13,130.36,71.02,1290.9,7356.22,708.09,8504.41
862,15-May-18,63.2,12.18,54.58,70.98,131.79,71.15,1304.6,7361.3,731.14,8705.19
863,14-May-18,64.02,12.14,54.77,71.87,133.07,70.54,1319.9,7429.45,732.73,8713.1
864,11-May-18,63.19,11.89,54.62,72.77,133.3,71.45,1319.0,7393.97,727.01,9052.96
865,10-May-18,64.48,11.98,54.55,71.78,130.94,71.23,1312.2,7355.9,752.58,9325.96
866,9-May-18,62.8,11.65,53.76,69.98,127.99,70.05,1311.3,7281.53,752.9,9223.73
867,8-May-18,62.17,11.49,53.29,69.66,123.29,70.03,1310.1,7255.34,755.01,9380.87
868,7-May-18,60.82,11.32,52.86,70.27,124.7,69.85,1310.6,7241.82,793.34,9645.67
869,4-May-18,57.96,10.88,51.62,66.3,119.12,68.5,1312.7,7065.67,776.78,9695.5
870,3-May-18,56.9,10.9,51.89,68.49,118.18,67.68,1310.7,7065.03,686.59,9233.97
871,2-May-18,56.75,11.1,53.09,67.94,119.79,67.49,1309.0,7138.45,674.08,9104.6
872,1-May-18,56.14,10.83,51.64,66.15,118.06,68.56,1313.2,7053.65,670.46,9251.47
873,30-Apr-18,56.75,11.06,52.56,65.86,117.64,68.15,1309.6,7133.95,689.76,9426.11
874,27-Apr-18,57.38,11.2,55.44,66.69,119.0,68.21,1315.3,7195.52,662.11,9290.63
875,26-Apr-18,55.8,10.87,52.26,65.26,116.52,68.03,1315.7,7080.49,618.08,8867.32
876,25-Apr-18,55.0,10.06,51.86,65.38,118.31,67.75,1324.0,7009.99,707.06,9701.03
877,24-Apr-18,56.23,10.19,51.87,66.62,119.95,68.95,1326.4,7160.77,643.4,8934.34
878,23-Apr-18,57.36,10.09,51.69,66.6,122.39,68.22,1334.0,7173.99,621.2,8794.39
879,20-Apr-18,57.17,10.05,52.17,67.44,122.54,68.26,1342.5,7220.64,567.99,8286.88
880,19-Apr-18,57.94,10.18,52.95,68.25,124.09,68.75,1348.6,7258.61,524.04,8159.27
881,18-Apr-18,58.88,10.51,53.52,68.75,124.67,66.68,1343.5,7292.38,503.31,7944.43
882,17-Apr-18,58.4,10.28,52.91,67.25,123.02,66.42,1348.0,7215.12,511.14,8071.66
883,16-Apr-18,57.94,10.0,52.29,66.53,121.42,67.24,1341.0,7153.87,532.07,8337.57
884,13-Apr-18,59.29,10.2,53.06,67.46,122.01,67.18,1335.9,7179.62,493.16,7901.09
885,12-Apr-18,57.5,9.98,51.49,66.25,119.96,66.75,1351.2,7112.02,430.16,6955.38
886,11-Apr-18,56.83,9.87,50.99,65.8,119.72,65.59,1340.1,7055.0,415.02,6843.47
887,10-Apr-18,56.18,9.75,51.12,66.96,120.37,63.3,1335.2,7060.99,399.41,6795.44
888,9-Apr-18,54.2,9.75,49.16,65.16,119.19,62.0,1333.0,6971.45,400.86,7044.32
889,6-Apr-18,54.31,9.83,49.79,65.85,120.06,63.7,1326.5,6999.57,382.73,6815.96
890,5-Apr-18,57.15,10.05,50.01,67.2,121.52,63.6,1333.5,7099.25,379.95,6848.65
891,4-Apr-18,53.75,9.08,48.1,63.96,116.71,63.59,1331.8,6811.77,416.48,7456.41
892,3-Apr-18,56.95,9.63,49.0,65.39,119.87,62.89,1340.4,6924.35,387.31,7102.26
893,2-Apr-18,57.19,9.99,51.69,66.8,120.48,64.91,1327.0,7016.17,379.7,6844.86
894,29-Mar-18,56.03,9.94,49.98,66.34,120.37,64.69,1324.0,6984.66,448.08,7979.07
895,28-Mar-18,56.03,9.99,50.5,65.93,120.26,64.7,1345.0,6978.3,450.29,7836.83
896,27-Mar-18,61.94,10.51,53.01,70.67,126.37,65.53,1341.0,7255.47,489.59,8200.0
897,26-Mar-18,59.5,10.71,50.74,69.43,124.24,65.9,1348.5,7125.2,524.29,8498.47
898,23-Mar-18,60.6,10.91,50.59,69.86,123.2,64.28,1343.2,7170.68,539.86,8736.25
899,22-Mar-18,61.5,11.1,50.74,70.63,124.83,65.5,1326.6,7257.55,562.1,8939.44
900,21-Mar-18,62.33,11.16,51.55,71.2,126.52,63.72,1312.4,7347.5,559.1,8937.48
901,20-Mar-18,60.28,11.41,50.88,71.34,125.77,62.1,1311.1,7353.25,556.72,8619.67
902,19-Mar-18,62.04,11.41,50.74,71.0,127.53,62.23,1309.4,7419.2,546.63,8344.12
903,16-Mar-18,62.5,11.49,51.17,73.87,130.35,61.19,1310.1,7504.37,611.78,8322.91
904,15-Mar-18,62.32,11.43,52.23,72.99,128.19,60.95,1316.8,7509.24,614.84,8290.76
905,14-Mar-18,62.36,11.7,52.06,76.35,126.89,60.87,1322.2,7539.78,691.22,9214.65
906,13-Mar-18,62.87,11.5,52.52,77.49,129.05,61.37,1325.9,7627.52,698.15,9173.04
907,12-Mar-18,61.75,11.76,51.86,79.24,128.56,62.1,1319.4,7581.04,724.41,9602.93
908,9-Mar-18,60.78,12.03,51.27,76.86,129.97,60.27,1316.8,7475.98,702.2,9414.69
909,8-Mar-18,60.74,12.4,51.79,74.51,127.38,61.33,1324.8,7422.77,752.57,9951.44
910,7-Mar-18,59.5,11.58,50.18,73.38,123.63,62.3,1338.1,7311.74,816.27,10803.9
911,6-Mar-18,59.78,12.01,50.16,75.4,126.48,62.58,1321.6,7366.61,853.82,11500.1
912,5-Mar-18,58.63,11.69,48.57,73.66,124.16,61.55,1323.5,7222.89,866.85,11532.4
913,2-Mar-18,56.97,11.67,47.2,71.22,120.94,61.34,1314.3,7099.54,871.76,10977.4
914,1-Mar-18,60.48,12.26,49.5,73.16,124.54,61.55,1310.4,7274.75,856.01,10385.0
915,28-Feb-18,61.63,12.66,50.18,73.15,126.51,62.79,1315.4,7371.41,877.93,10687.2
916,27-Feb-18,61.38,12.43,49.37,73.05,128.06,64.06,1331.7,7416.17,870.36,10393.9
917,26-Feb-18,61.95,12.14,48.2,72.68,127.39,63.6,1335.0,7373.3,845.28,9669.43
918,23-Feb-18,61.14,11.95,46.34,69.95,125.1,62.6,1328.0,7261.35,811.59,9937.07
919,22-Feb-18,60.68,11.82,46.14,70.06,125.79,61.34,1322.0,7252.46,849.26,10660.4
920,21-Feb-18,62.92,12.12,46.67,70.9,126.61,61.63,1326.8,7258.48,894.14,11372.2
921,20-Feb-18,61.19,11.72,45.46,69.97,125.37,61.63,1348.4,7209.03,943.57,11231.8
922,16-Feb-18,61.35,12.11,45.82,71.96,126.43,61.45,1354.0,7236.51,934.79,10135.7
923,15-Feb-18,61.2,12.4,45.88,70.0,124.83,60.71,1352.0,7200.75,923.73,9488.32
924,14-Feb-18,57.75,11.72,44.07,67.21,121.23,58.98,1332.8,6979.24,844.28,8599.92
925,13-Feb-18,56.64,11.6,44.59,67.96,120.85,59.35,1324.5,6942.16,869.29,8926.72
926,12-Feb-18,58.84,11.47,44.15,67.16,121.78,59.12,1323.8,6936.68,817.51,8141.43
927,9-Feb-18,59.56,11.54,43.5,66.99,117.96,60.43,1320.9,6863.34,818.48,8271.84
928,8-Feb-18,58.47,11.72,45.28,69.63,123.0,61.7,1317.1,7067.3,755.84,7637.86
929,7-Feb-18,57.4,11.7,44.58,69.62,122.86,63.92,1325.4,7086.2,790.43,7755.49
930,6-Feb-18,51.1,11.04,44.02,66.0,118.86,63.43,1338.2,6837.56,707.74,7051.75
931,5-Feb-18,56.75,12.05,46.35,70.54,123.73,65.1,1331.1,7165.96,834.96,8270.54
932,2-Feb-18,59.25,13.05,47.32,72.66,127.68,65.99,1348.5,7347.59,1035.77,9142.28
933,1-Feb-18,59.63,13.62,47.7,73.48,126.75,64.76,1343.8,7377.17,1119.37,10237.3
934,31-Jan-18,61.44,13.24,49.23,72.96,129.55,64.03,1337.5,7443.25,1071.09,10108.2
935,30-Jan-18,60.28,13.12,49.48,71.44,116.4,65.53,1338.7,7388.89,1184.13,11306.8
936,29-Jan-18,60.69,13.13,49.6,72.5,115.21,66.18,1345.15,7484.47,1246.7,11755.5
937,26-Jan-18,59.53,12.7,48.38,71.34,115.33,65.25,1351.6,7448.33,1052.7,11256.0
938,25-Jan-18,59.5,12.78,45.88,70.6,115.7,65.88,1356.3,7457.95,1063.22,11421.7
939,24-Jan-18,59.76,13.02,45.9,71.66,118.41,64.42,1355.9,7474.16,987.48,10903.4
940,23-Jan-18,58.96,12.82,45.81,71.32,117.88,63.88,1335.8,7424.95,1004.17,10944.5
941,22-Jan-18,57.61,12.61,44.8,70.45,116.32,63.61,1328.4,7338.04,1055.35,11633.1
942,19-Jan-18,57.02,12.56,44.62,70.22,115.35,63.74,1330.1,7312.0,1028.82,11429.8
943,18-Jan-18,55.99,12.18,44.4,70.11,114.05,64.07,1328.9,7293.65,1016.44,11198.8
944,17-Jan-18,55.17,11.9,43.55,69.97,113.0,63.89,1334.4,7257.77,1061.34,11431.1
945,16-Jan-18,56.01,12.05,43.55,70.92,114.0,64.43,1331.1,7307.19,1292.63,13836.1
946,12-Jan-18,55.9,11.82,43.45,69.7,110.49,63.57,1327.8,7208.17,1158.29,13453.9
947,11-Jan-18,56.25,12.07,42.8,68.29,112.56,63.5,1317.1,7168.73,1268.09,14968.2
948,10-Jan-18,54.55,11.63,43.33,65.93,111.5,63.41,1320.3,7129.83,1300.34,14588.5
949,9-Jan-18,55.56,12.0,44.7,66.75,113.33,61.92,1309.6,7174.19,1146.0,15123.7
950,8-Jan-18,55.1,12.01,44.27,66.49,113.5,61.61,1319.9,7135.38,1158.26,16476.2
951,5-Jan-18,53.55,12.19,44.43,64.88,108.02,61.9,1320.3,7105.74,975.75,15477.2
952,4-Jan-18,53.94,12.1,43.52,65.75,109.87,61.96,1319.4,7089.5,961.71,15270.7
953,3-Jan-18,51.03,11.61,45.47,64.55,109.75,60.39,1320.0,7017.07,886.0,14978.2
954,2-Jan-18,48.94,10.42,46.38,63.54,106.15,60.2,1302.3,6937.65,772.35,13625.0
955,29-Dec-17,49.62,10.57,46.21,63.59,105.29,59.91,1294.2,6952.61,740.39,14695.8
956,28-Dec-17,49.53,10.57,46.36,63.34,105.29,59.53,1288.2,6953.38,762.21,15864.1
957,27-Dec-17,49.22,10.45,46.11,63.67,105.4,59.79,1284.0,6941.45,774.97,16163.5
958,26-Dec-17,48.26,10.38,46.28,64.24,105.66,58.4,1282.4,6928.92,763.37,14036.6
959,22-Dec-17,48.6,10.75,46.33,64.86,108.31,58.21,1266.3,6958.02,822.64,15898.0
960,21-Dec-17,49.24,10.98,47.54,64.51,107.88,58.02,1266.4,6972.88,820.24,16642.4
961,20-Dec-17,49.42,11.1,47.47,65.31,107.5,57.66,1261.3,6991.25,827.52,17760.3
962,19-Dec-17,49.38,11.0,46.3,66.1,107.42,57.3,1261.1,6991.25,793.9,19118.3
963,18-Dec-17,48.3,10.6,45.15,67.08,109.89,57.37,1256.2,6980.4,721.73,19106.4
964,15-Dec-17,47.06,10.13,43.4,65.47,107.77,57.15,1253.1,6871.55,696.38,16601.3
965,14-Dec-17,46.48,10.1,43.43,64.7,105.2,56.7,1252.9,6887.38,700.59,16384.6
966,13-Dec-17,48.13,9.97,43.65,64.85,107.71,57.45,1241.9,6880.41,644.91,17500.0
967,12-Dec-17,48.22,10.13,43.47,64.11,108.0,58.02,1241.3,6872.71,522.29,16919.8
968,11-Dec-17,48.01,9.97,43.28,62.14,105.61,57.25,1248.4,6847.64,440.36,15427.4
969,8-Dec-17,48.5,10.15,43.35,62.26,104.49,56.65,1246.3,6859.95,434.99,17802.9
970,7-Dec-17,47.99,10.07,43.46,60.8,103.23,56.0,1262.3,6785.74,426.37,14266.1
971,6-Dec-17,46.42,9.9,43.14,59.48,102.96,57.45,1264.9,6742.07,462.6,11923.4
972,5-Dec-17,45.6,9.89,44.6,57.64,100.55,57.48,1275.4,6759.14,470.29,11685.7
973,4-Dec-17,50.01,10.85,45.02,62.39,105.53,58.32,1272.5,6897.13,466.05,11315.4
974,1-Dec-17,49.83,10.81,44.73,61.96,105.86,57.42,1274.1,6844.04,445.21,10198.6
975,30-Nov-17,49.8,10.87,44.36,62.55,106.11,57.41,1283.1,6852.8,431.21,9906.79
976,29-Nov-17,52.5,11.08,44.85,65.61,109.21,57.73,1293.4,6907.28,473.28,10077.4
977,28-Nov-17,53.59,11.45,44.65,66.02,106.99,57.86,1294.7,6893.72,480.52,9823.43
978,27-Nov-17,54.33,11.34,44.42,66.18,107.86,58.95,1293.8,6889.91,471.53,9352.72
979,24-Nov-17,53.9,11.38,44.55,65.18,107.66,58.035,1289.25,6878.11,412.5,8074.02
980,22-Nov-17,54.25,11.41,44.94,64.91,108.04,57.12,1284.7,6869.53,360.31,8077.95
981,21-Nov-17,53.92,11.42,44.72,64.49,107.78,56.38,1281.1,6820.55,367.44,8205.74
982,20-Nov-17,53.0,11.47,44.73,63.93,108.28,56.69,1274.6,6789.28,354.09,8039.07
983,17-Nov-17,53.48,11.3,45.5,64.0,108.99,55.25,1288.3,6794.45,330.17,7853.57
984,16-Nov-17,53.24,11.13,45.63,63.13,111.85,55.3,1277.5,6742.34,333.44,7323.24
985,15-Nov-17,52.99,11.01,45.39,63.43,112.72,55.06,1281.4,6700.68,337.96,6634.76
986,14-Nov-17,53.25,11.03,45.7,63.37,110.6,56.72,1276.9,6733.87,316.76,6561.48
987,13-Nov-17,54.03,11.18,45.26,62.72,112.0,56.9,1277.3,6727.39,307.02,5938.25
988,10-Nov-17,53.27,11.22,46.04,62.87,111.26,57.02,1283.5,6736.39,320.67,7173.73
989,9-Nov-17,51.32,11.25,46.05,63.49,112.99,56.85,1279.7,6737.45,308.64,7446.83
990,8-Nov-17,52.96,11.94,46.62,62.5,112.45,56.96,1275.9,6764.85,294.27,7141.38
991,7-Nov-17,52.64,11.94,46.7,61.09,112.29,57.27,1276.8,6785.44,298.57,7023.1
992,6-Nov-17,51.8,12.04,46.6,63.41,112.99,55.97,1269.0,6763.3,296.43,7403.22
993,3-Nov-17,51.8,10.95,47.2,66.87,113.47,54.73,1265.3,6737.09,288.5,7087.53
994,2-Nov-17,51.5,10.87,46.61,65.41,114.35,54.28,1274.9,6709.39,290.73,6777.77
995,1-Nov-17,52.34,11.25,45.97,65.69,116.0,54.65,1272.2,6758.64,305.76,6440.97
996,31-Oct-17,51.28,10.76,45.2,65.34,118.13,54.08,1273.1,6713.71,307.38,6132.02
997,30-Oct-17,50.47,11.26,44.48,64.33,117.13,54.16,1270.0,6693.77,304.78,6114.85
998,27-Oct-17,49.45,12.17,43.3,62.36,116.83,52.8,1268.4,6635.03,296.51,5899.74
999,26-Oct-17,48.69,12.45,40.91,62.27,115.07,52.19,1273.5,6567.59,298.02,5747.95
